voltage_V,temperature_C,current_A,fault
1009.7457,55.4973,-68.5614,0
1212.1847,41.7269,-4.9822,1
989.7434,119.8063,28.3141,1
968.8104,85.6385,-27.7947,1
1025.4363,91.8843,-36.5960,1
1051.7771,58.1244,62.0903,0
1040.9054,35.1672,14.5286,0
1014.5549,97.4016,2.3430,1
987.3014,101.5515,53.4021,1
977.1099,53.1261,7.2623,0
963.1779,54.4794,30.7497,0
1143.7571,46.6905,-34.0005,1
1026.6294,57.8392,36.0559,0
980.7927,35.6729,71.1314,0
988.6299,48.2552,-18.1503,0
823.0389,49.2142,-55.2619,1
991.2186,37.4161,47.9475,0
1234.6593,61.9759,66.9924,1
986.1431,55.8446,-70.3122,0
951.8276,52.2357,56.4828,0
1015.9627,96.8473,-44.4939,1
785.3963,55.3541,-42.1380,1
965.8202,51.7522,35.8177,0
1053.0203,104.7013,-31.0084,1
995.6302,60.0415,-2.8210,0
1040.9368,37.5169,-78.7883,0
1025.4154,43.7629,-62.5218,0
1036.8733,125.1852,-13.5535,1
971.7862,39.0618,54.2994,0
977.1703,31.2744,42.8413,0
1022.9563,36.8665,33.5164,0
1204.8898,61.4764,17.0308,1
863.1220,56.8097,14.9407,1
955.2143,57.4225,-48.0175,0
1006.2252,52.2425,75.3603,0
974.7402,37.6034,-30.7247,0
983.6466,61.3406,-9.1984,0
771.8970,67.5919,72.1892,1
1139.4528,46.2876,-26.9510,1
1000.0234,114.2412,21.4412,1
982.1094,57.2971,62.9212,0
998.8154,45.0057,-30.6751,0
951.4760,31.7801,-25.3655,0
1160.6161,67.1824,6.6113,1
981.1193,42.4441,-56.8182,0
1182.0540,41.4662,46.4547,1
1139.9159,55.5416,-12.9329,1
1244.7301,54.8866,15.6491,1
944.1405,55.5410,-74.8158,0
963.1794,59.8866,-79.5967,0
974.2889,50.9717,49.1078,0
969.6970,57.6536,-10.1884,0
1032.4536,112.7016,-3.9579,1
1012.2192,37.0910,73.0410,0
1055.2562,33.5925,-42.9585,0
818.9867,55.1806,-34.7576,1
991.6556,95.2827,42.9042,1
1010.5772,112.7421,79.7199,1
1004.9590,34.1880,-23.6392,0
957.3478,61.5934,-29.5774,0
1008.7036,52.9848,-31.6144,0
974.6955,58.4828,-22.5946,0
794.5429,46.5164,74.9785,1
987.8818,129.6980,24.1082,1
1074.6479,30.1741,-76.6862,0
1066.7682,58.7994,-29.7014,0
937.9172,55.6674,27.8758,0
923.1521,31.5317,19.9438,0
1038.0018,42.3457,-69.9790,0
1006.3638,41.1872,77.4212,0
985.2379,32.2355,-58.1836,0
1015.5125,49.5999,16.0953,0
1005.8090,48.4426,-79.7358,0
1019.5403,42.8412,20.8104,0
816.6166,43.3574,32.9321,1
1218.7141,58.4575,-76.8797,1
993.4086,48.5157,-75.9725,0
977.1140,59.3510,34.6427,0
1007.1814,43.8459,33.6304,0
984.8367,43.4707,-38.9470,0
1024.9066,51.9281,-14.0879,0
1137.7823,56.9915,35.7135,1
955.1306,33.3126,24.2684,0
995.8403,45.1810,7.3273,0
858.3937,50.8296,73.8293,1
949.4540,36.8299,-32.1426,0
1051.6300,54.3204,2.4828,0
1071.9381,29.2538,34.7349,0
1022.7856,41.6302,34.4026,0
958.3056,34.0708,-60.0651,0
845.7189,57.8306,-40.5225,1
995.2490,45.7151,49.2393,0
1216.4053,49.6736,-56.5182,1
971.0160,45.3506,31.3728,0
992.3639,92.9826,49.2024,1
1012.7911,72.8268,67.4917,1
961.6819,47.4482,52.7784,0
977.5352,51.7242,62.1472,0
1190.8114,40.6982,32.1154,1
964.5219,41.1745,-57.7230,0
970.9431,128.3300,51.1681,1
804.1736,66.6704,-51.1148,1
1042.8442,84.0689,-28.9513,1
943.5379,47.5254,-16.9920,0
1031.0122,53.4283,-55.3999,0
1160.0918,57.5505,-22.9374,1
1010.4482,113.0998,-16.1197,1
914.2548,57.7829,-12.4543,0
993.1276,31.5070,-75.0850,0
984.6063,91.5918,-73.4799,1
972.7918,38.2626,56.0286,0
1063.5352,35.0876,76.1758,0
1180.2941,63.8821,28.4039,1
981.1318,117.6739,-6.3514,1
1049.2648,34.5250,-15.0551,0
1037.4180,34.6444,57.0502,0
760.6708,49.7480,-53.8525,1
976.5630,52.7689,-41.1465,0
1004.1663,35.0919,34.3118,0
789.2479,62.8127,33.8719,1
1034.1538,60.2357,21.3722,0
990.5211,41.6862,66.2557,0
979.0715,54.1204,-11.8846,0
966.9886,74.4174,-33.5459,1
1024.7538,95.8614,42.7330,1
864.5765,48.4827,50.8663,1
1208.7531,57.3532,44.4328,1
1031.3206,48.6701,8.9470,0
990.9023,59.8540,-38.5232,0
1003.6383,32.8597,56.9045,0
957.6422,52.7346,-65.0873,0
1035.0826,46.1558,-69.3967,0
1009.4987,31.7288,-51.6240,0
1007.9745,117.8366,-74.5658,1
999.8839,29.9946,-22.9525,0
752.0316,66.9656,18.1856,1
1033.9271,51.6691,10.7552,0
982.7411,56.7131,-41.7332,0
1008.6057,57.9632,18.1471,0
1005.4915,47.0157,47.3519,0
984.1334,30.0545,31.7096,0
1036.7394,33.1361,17.8022,0
1056.0140,32.4867,28.4419,0
1027.4559,53.7209,22.5960,0
993.9881,34.5059,-47.9248,0
1171.9930,53.5698,-18.3910,1
1050.1935,30.1809,-42.7856,0
1197.7106,63.3755,21.2745,1
998.7325,59.3948,33.9026,0
1008.1303,42.6485,60.7526,0
976.5817,114.2749,-68.0644,1
1042.4401,39.2656,-45.6109,0
1174.2596,56.2406,-34.6367,1
1009.7173,28.7575,-71.5594,0
1021.6246,77.1349,-35.9543,1
999.2787,43.1237,-49.0500,0
1015.3549,55.9791,-24.0289,0
983.4846,49.2910,-68.0374,0
1010.8528,108.2231,-23.9056,1
1007.7610,35.2896,0.8274,0
993.1799,56.7997,-8.0497,0
1006.9218,58.7666,-36.3925,0
817.9965,67.1828,53.1412,1
973.8105,128.0785,62.8459,1
996.1951,56.9234,62.4289,0
990.4401,29.6353,53.8399,0
1018.2204,51.4562,62.3675,0
1081.8750,31.7570,59.8991,0
974.9381,46.4462,-76.7450,0
1232.1559,48.8335,31.7940,1
1030.7164,93.6747,-21.6795,1
997.1887,101.3788,17.3894,1
1000.7747,40.7180,68.6244,0
972.9778,57.5928,13.3702,0
1011.3026,116.2905,-76.3846,1
1075.8309,43.7833,-4.9030,0
1032.2432,88.1954,-67.2326,1
1045.9994,74.4467,60.5674,1
1035.7473,37.4416,-60.6104,0
991.8302,40.2029,72.2022,0
996.4716,38.1981,-70.3308,0
1034.1732,57.5207,-68.1349,0
1035.6899,55.8365,-30.5552,0
1038.9320,46.0469,-66.0975,0
1025.3099,53.3616,-66.3349,0
945.2657,31.7888,-24.1270,0
1011.1464,35.3608,36.7812,0
1209.5414,53.5902,-12.5779,1
1000.3358,60.2862,18.4268,0
996.2322,49.9059,14.6015,0
975.9253,30.8891,-23.1815,0
978.1312,58.8237,67.6265,0
1021.7776,59.6775,-37.7461,0
984.2213,46.3388,-71.6506,0
773.2897,49.7678,-71.5840,1
958.8110,36.5761,44.5782,0
1000.1443,61.3519,45.2507,0
985.9975,42.4221,77.6297,0
1175.4982,41.1743,-31.6255,1
1005.6519,36.8011,-76.2536,0
1064.9746,44.7831,5.4670,0
1025.0002,38.8166,24.9064,0
992.7941,45.2152,-35.3780,0
1006.4550,128.3703,35.9313,1
1026.7350,30.8295,18.0136,0
989.9485,50.0682,-9.7531,0
987.4938,61.8551,-54.7561,0
975.9282,34.7381,45.8679,0
1018.3285,28.8246,72.4967,0
1157.3472,51.2204,44.0128,1
980.9316,37.6380,65.1250,0
989.6902,55.3750,15.9839,0
975.4764,53.2597,-33.7830,0
1008.0278,119.7547,34.2100,1
1003.9149,32.2338,-19.4824,0
854.1079,57.7586,-63.1959,1
965.2090,49.7669,-65.9920,0
1064.2112,36.6807,-66.7204,0
1020.3867,82.2590,30.2363,1
1029.6039,93.1239,52.9392,1
979.0405,35.2793,0.1486,0
792.1199,64.3403,-76.4153,1
985.6345,83.5238,-75.3084,1
1188.9131,63.9758,-61.5088,1
999.1932,99.9264,0.6732,1
847.4762,50.8187,20.1341,1
1028.1738,55.6426,58.4349,0
1133.6482,47.0125,17.5442,1
1025.3813,102.5571,11.6716,1
967.8551,49.0736,71.1128,0
1017.8815,82.3124,-40.3625,1
921.0890,48.8526,-43.6466,0
1000.9900,48.2167,-56.0192,0
997.3448,57.8410,37.5991,0
952.1631,32.3531,67.8363,0
999.0400,37.5369,21.9972,0
970.5344,28.3620,74.2011,0
996.9332,81.3138,-60.3611,1
987.7933,50.4191,-71.1001,0
862.6123,40.9627,59.6415,1
1026.5350,31.9191,-64.5570,0
970.1340,35.5942,-24.5620,0
992.3457,54.1193,12.2777,0
963.4217,42.8325,2.8398,0
991.3422,35.3815,-38.9335,0
1021.7175,57.1482,49.5989,0
956.1488,28.0829,-5.8895,0
989.9882,37.1369,-63.4896,0
999.6584,44.2926,-26.4330,0
964.7940,34.1937,48.6042,0
1046.6591,44.3788,37.6144,0
1013.9129,35.3978,-3.5403,0
1085.4672,54.8482,-66.1866,0
1007.4236,42.8318,-10.4462,0
1007.5492,51.4100,-38.7750,0
1021.3023,42.1490,-24.5578,0
985.0206,32.8145,-2.8813,0
1015.4684,37.4156,-32.6591,0
1021.3997,37.9431,42.4951,0
975.4905,33.5954,-13.1822,0
1019.8332,41.6314,-38.0354,0
948.9210,40.6674,62.4670,0
842.8447,63.7768,30.4438,1
957.6832,52.4345,-69.3503,0
1010.5067,28.7712,34.5523,0
1012.2408,54.5380,11.8570,0
1000.8111,45.5575,-74.2715,0
991.4000,58.1984,14.5106,0
1201.7877,67.5527,26.9118,1
918.3363,48.6949,64.0618,0
1079.7421,51.9999,25.4156,0
1020.0919,52.9219,-10.2459,0
1186.4637,58.9342,-69.4702,1
993.3076,39.4755,-39.8584,0
1043.6959,73.9744,15.7074,1
980.2425,51.3177,-5.9217,0
814.6176,65.4249,-79.7005,1
1019.9767,57.6755,-18.8811,0
950.8411,61.6271,-64.5188,0
1025.1615,28.5590,62.1931,0
1132.3813,66.7681,57.9531,1
1000.0482,29.3193,-56.6271,0
998.2311,46.3715,73.1690,0
1055.8640,48.7207,3.0408,0
1180.0203,41.5692,14.9929,1
1019.2615,83.2654,-43.3194,1
1016.6457,43.2441,68.8784,0
1017.6253,31.4672,26.7846,0
1002.5657,59.6149,19.4181,0
981.6539,39.3915,-51.0399,0
1029.6304,54.4253,-79.4190,0
985.2738,29.8380,43.5826,0
1141.1963,46.7048,-59.9558,1
968.7618,114.0699,18.5033,1
1004.3226,42.9786,-17.9254,0
1020.2305,56.4907,-40.8285,0
969.4264,30.0965,58.2060,0
1000.3904,31.3918,-18.6930,0
989.7863,61.5429,-11.5003,0
1023.5891,28.6928,-69.9230,0
1019.1797,46.7628,13.3744,0
1204.2837,50.4382,32.5593,1
993.7089,30.6093,-50.8078,0
986.2278,59.5868,68.0161,0
1015.5836,53.5258,57.6838,0
1036.5524,59.3154,-21.8086,0
1022.3386,57.8402,49.6432,0
1030.5391,45.4552,-79.6935,0
974.6599,36.4581,-52.0008,0
807.0269,61.8696,-8.7892,1
1009.2999,39.5546,67.7027,0
1002.4919,92.5318,-74.4714,1
953.9186,43.5574,12.0723,0
987.0635,54.7284,9.7818,0
960.0703,59.0288,-46.0986,0
1007.8295,54.7097,-1.2506,0
1038.6951,61.2548,53.3850,0
1013.4108,50.8094,21.9118,0
973.9778,35.3720,-25.9695,0
965.7294,37.1357,15.2700,0
957.9604,47.3149,-14.3951,0
802.0798,41.3265,-23.1709,1
834.4698,46.5600,53.1536,1
994.0251,75.7633,-49.7027,1
986.8917,60.4120,-74.1779,0
1006.6017,37.5124,19.7592,0
1013.2184,57.0933,-63.5678,0
1030.9014,55.9921,7.7072,0
940.0419,57.8846,-23.1875,0
1031.5964,59.5652,-72.2706,0
763.1146,64.1076,-60.9458,1
928.6615,38.3344,-25.6138,0
1247.2852,41.5630,-15.1970,1
978.0746,39.0606,25.2271,0
1046.2638,54.0669,38.7600,0
993.3651,39.8081,-37.9151,0
1133.6438,48.8362,1.5631,1
1002.9208,30.6554,42.6153,0
981.6244,30.8600,-20.2827,0
1022.9321,46.8951,5.1630,0
1017.7684,115.4506,-6.8162,1
946.9865,54.8994,20.0506,0
1033.4285,39.7774,-11.3951,0
986.1262,56.3604,-22.0867,0
1054.3940,94.2916,26.8809,1
969.3865,74.4991,-69.8104,1
946.1729,87.8502,1.4275,1
818.9540,66.5565,-40.0071,1
1011.9621,120.9641,-71.2338,1
771.0756,55.9690,73.6744,1
973.6070,53.8302,4.4236,0
943.1213,54.3465,39.1671,0
993.1682,114.2669,42.8138,1
840.5847,55.8728,24.3564,1
1246.7970,48.6113,-50.2706,1
1022.5030,117.5478,13.1608,1
998.3807,124.4030,19.1837,1
768.6454,57.7577,20.0003,1
985.7258,28.4579,66.7114,0
833.6852,52.4982,58.9380,1
1030.8496,56.0668,-61.8530,0
1051.9272,124.5803,8.7777,1
1018.5737,38.3320,74.6001,0
1025.4540,45.3366,35.1603,0
1019.4011,43.5696,46.0349,0
1025.8339,48.4016,19.0164,0
1048.2543,98.9942,-13.6114,1
952.4002,51.6174,69.3544,0
972.4379,97.9544,-20.4638,1
934.3159,74.1942,-64.0378,1
1004.9186,34.8259,44.8000,0
1017.7585,42.0840,12.2921,0
846.2786,59.3087,-22.2575,1
857.9273,59.3733,-75.5813,1
990.3906,58.3498,69.0391,0
995.8118,32.2445,6.8722,0
1067.5908,82.9101,-59.9476,1
1033.1964,47.1719,-38.5646,0
1000.2338,113.7140,45.3970,1
1042.0643,58.9502,45.8245,0
924.4161,119.5384,60.4183,1
817.8643,62.8467,21.9104,1
995.5885,37.1992,36.4220,0
1037.7976,32.4256,-19.2510,0
1023.3198,30.3327,-31.2694,0
1004.4695,31.1506,-18.6549,0
821.5526,46.1796,35.8151,1
994.9754,100.9679,8.7145,1
1016.9215,116.7553,-75.7773,1
1009.4827,55.0001,11.5845,0
979.6877,49.1089,37.2915,0
973.9094,32.7976,49.2508,0
984.0715,53.9367,-0.2344,0
1012.2271,50.0897,36.8000,0
1020.7148,43.1029,24.8990,0
1009.8049,74.1028,-14.9841,1
1014.5898,28.5489,77.7169,0
1040.8977,34.5198,-4.4423,0
995.8205,28.7506,-73.1457,0
988.8594,116.1660,34.4951,1
951.8147,56.6959,19.3065,0
927.4450,60.0013,6.3513,0
1010.9372,61.8746,79.3773,0
1162.3667,58.8053,16.5681,1
996.7199,47.7588,-67.2072,0
980.7844,81.2073,-66.7796,1
1034.9777,129.5999,-49.8199,1
864.6915,61.1036,-70.4522,1
794.0874,48.9153,-54.5155,1
1239.3196,43.9339,69.1519,1
1050.7053,37.1347,-60.3139,0
1010.5662,29.5379,-31.8367,0
950.8639,92.3747,19.4711,1
996.3415,128.9427,79.5347,1
1049.3105,54.2275,-43.8513,0
995.9202,42.3068,63.8589,0
957.9641,120.2205,-76.9176,1
1181.2529,46.9116,-20.4583,1
861.6843,58.5910,-69.3587,1
1219.5801,55.2038,59.7536,1
779.5444,59.1272,28.8919,1
1009.6612,38.1434,51.7111,0
955.3799,128.7247,-52.0353,1
973.3575,29.3784,-11.9736,0
828.0918,52.8353,-50.0943,1
1223.1129,49.0723,77.8968,1
1001.2511,52.5380,-41.9473,0
985.0016,36.7675,42.1199,0
1008.2761,28.5309,64.4376,0
797.8964,58.7459,-59.9711,1
1017.8044,54.8963,-54.9803,0
1027.4927,46.9732,66.6413,0
1017.4766,61.6071,-44.4668,0
994.6459,44.3372,-68.6107,0
1062.1554,90.2382,8.7051,1
986.4783,56.8559,76.8319,0
978.9944,52.0288,71.6458,0
1046.1975,55.6360,-77.6799,0
995.1495,60.4922,73.5268,0
930.8462,97.0027,-35.6659,1
1001.1115,31.5716,71.6518,0
960.2868,36.2643,-8.7147,0
948.9871,34.2910,-42.2590,0
1142.5326,46.8064,20.2929,1
1078.8746,121.3032,-32.3193,1
1225.8265,40.9237,42.6448,1
933.9420,61.8581,7.5824,0
812.9737,42.4028,54.1746,1
1026.3844,53.7888,-25.3303,0
1029.7367,46.0324,-33.5356,0
1005.6494,38.6175,7.9286,0
978.5626,29.1493,-36.5665,0
975.0091,33.5482,-15.3464,0
1040.0244,33.3459,-24.4516,0
940.8895,38.9079,-77.3222,0
1197.0369,44.3430,10.6699,1
979.6520,119.6210,-10.2009,1
974.6399,37.4815,19.5229,0
1231.6659,46.6876,17.5381,1
1020.9958,46.8184,-76.7076,0
1005.6466,40.3452,-31.7202,0
1002.3643,43.0721,-21.4839,0
1027.4714,47.1946,29.0889,0
983.5079,35.0532,-31.6792,0
1011.7217,101.9711,-0.7632,1
954.6935,50.9712,67.4781,0
989.3917,48.5834,4.6837,0
954.8858,111.4670,69.7666,1
1018.0089,54.3220,-37.8908,0
1175.1757,48.0230,15.3406,1
1005.3480,37.9121,22.8301,0
1237.9136,65.7803,-22.8427,1
1031.8569,61.1177,79.2981,0
1211.2998,60.5351,-67.3119,1
837.4268,49.2655,37.7788,1
952.6273,36.0339,-45.4449,0
1006.0787,37.5680,56.2935,0
1223.9607,40.5332,26.3721,1
1028.9316,50.7652,-69.7514,0
814.9349,67.3042,-66.6673,1
1040.9156,42.9708,72.5720,0
1017.4286,111.9591,-39.8127,1
988.2540,61.9831,41.8482,0
1009.7094,102.6694,-62.0301,1
867.4790,58.6688,-51.7296,1
1005.0589,56.1087,-48.2641,0
958.8342,58.7411,14.1114,0
1026.8153,47.9937,-61.2135,0
1028.5547,48.9717,-47.7515,0
1006.4093,53.6208,19.2578,0
984.8757,101.3247,68.9907,1
992.8286,30.9185,53.9130,0
1003.2621,44.2225,-53.7476,0
1049.6001,60.5396,-38.5757,0
1005.2721,49.9863,-36.4994,0
976.6061,111.7939,-26.5132,1
984.0210,38.0544,-69.7001,0
975.4531,50.2705,-27.3521,0
1046.8206,44.1859,-78.3972,0
994.0789,48.3253,54.4626,0
993.6911,75.4190,2.5728,1
950.5577,42.3397,15.7824,0
975.1637,40.1527,-21.3275,0
912.8448,47.4719,-75.7197,0
964.0872,95.3470,14.7816,1
995.2355,109.9254,-34.0707,1
1025.0018,43.3236,-24.1549,0
987.2357,96.6173,77.0791,1
1006.9712,55.5708,72.6022,0
992.4459,37.6460,0.7187,0
985.8251,108.3174,-10.9730,1
1032.1243,49.0951,-16.1690,0
1017.0645,43.3122,0.1006,0
980.5608,47.8396,-19.4457,0
1007.6946,33.9382,47.5441,0
863.8000,66.7600,16.8273,1
1013.6443,49.2522,-13.3997,0
964.8837,53.0390,-71.3092,0
755.5040,50.7413,-54.1706,1
1018.4688,46.4015,63.2267,0
1055.2734,37.3438,-31.2241,0
950.1113,33.0789,60.3103,0
1051.1880,60.5829,-4.6513,0
1025.4092,31.0331,21.6627,0
1006.8881,54.6811,18.9723,0
983.8047,55.1871,-4.3033,0
1006.5792,34.7493,63.0973,0
984.3765,61.4732,52.8410,0
1001.2002,38.8254,-9.6101,0
990.1663,33.7808,-79.6174,0
1014.0870,60.0222,-23.7873,0
929.2011,126.9473,-23.9627,1
1160.8909,58.5181,24.1182,1
968.9442,75.7020,12.7251,1
1007.7973,95.4568,51.0829,1
1006.1228,84.4075,15.2929,1
1045.1747,54.2331,44.8021,0
1038.6617,37.5445,72.4097,0
1057.7172,38.9997,22.7803,0
1030.5444,29.6292,-49.1643,0
979.9396,43.3920,14.5159,0
1013.5162,120.7927,9.8865,1
979.1786,78.9816,13.1352,1
1141.9069,40.0162,48.5710,1
1145.4354,60.7112,-20.1315,1
995.2050,84.2596,73.1320,1
1031.1819,109.7903,-78.7841,1
1013.0255,60.0678,76.5976,0
1095.5826,35.8731,-27.3755,0
968.6257,90.3499,53.4089,1
1019.2981,90.5749,21.8155,1
1025.7164,53.6698,47.8274,0
972.5038,57.8143,-45.8138,0
968.8359,78.7065,58.8737,1
1001.1686,42.3408,-17.4385,0
999.5720,32.6892,60.5973,0
932.4744,55.3465,2.1092,0
1110.0000,47.1175,77.7533,0
1020.5553,36.0375,-64.0938,0
1143.8392,45.8112,-67.1679,1
948.4320,98.0788,-37.2606,1
999.2950,52.6227,-32.2875,0
946.4846,34.8286,49.7797,0
1013.5264,38.9129,8.3737,0
1014.0521,39.1050,58.3794,0
918.6614,30.4934,-69.0779,0
992.2701,33.2065,-14.7468,0
1017.8688,49.3951,-29.0597,0
1191.9507,56.8130,57.1303,1
1024.6486,30.4919,57.1113,0
1009.1881,115.3084,65.3409,1
990.4403,128.1044,-64.9359,1
1021.4481,43.4127,-60.8371,0
1002.2750,40.9843,27.6863,0
867.8904,63.3535,6.1857,1
837.6937,67.7206,54.6007,1
1040.9731,105.2843,-26.6362,1
982.5989,97.5570,-31.7280,1
968.5785,30.6623,18.2901,0
1060.6022,40.7417,7.6158,0
966.1230,59.5670,51.6231,0
843.5818,61.2944,-36.6631,1
1009.0184,72.9530,-37.0463,1
1031.9858,28.9271,-31.1619,0
981.0674,105.2946,-55.8211,1
944.7004,59.9613,-12.7191,0
1009.2491,43.9628,-78.5011,0
1013.3912,49.2401,-76.9211,0
985.6399,94.9728,-69.2192,1
788.2307,66.0982,50.8711,1
1017.8018,117.1839,32.5238,1
967.9758,79.8768,56.3159,1
981.5414,54.0844,-57.7206,0
1017.7812,61.6660,42.4783,0
1172.1573,59.7182,-49.6624,1
846.6534,65.2980,-58.8336,1
989.3995,29.3915,-65.6668,0
1009.3989,30.0817,-9.2997,0
956.9955,95.9222,56.3558,1
990.3000,117.4908,3.2322,1
975.7211,114.6650,-57.1918,1
1044.1653,58.5968,-22.9078,0
790.2192,45.9795,-23.6387,1
987.2391,55.1353,76.7294,0
979.9916,39.3431,5.2141,0
1216.6487,45.8021,48.0075,1
979.3857,106.7950,-40.5411,1
863.2932,49.3214,15.0493,1
989.9722,46.8322,35.8449,0
1001.8165,100.6895,31.1461,1
1016.3558,45.0197,27.7652,0
1000.9634,46.4279,-6.1100,0
1024.8447,57.9957,41.6109,0
1002.8719,55.9963,-2.4719,0
1004.1507,57.8701,-12.4914,0
1021.9104,30.2980,-64.2252,0
981.4583,55.9876,33.6745,0
996.1820,35.5834,54.0602,0
1211.0050,47.1318,-43.7107,1
1039.3552,35.7850,30.8897,0
1036.7881,50.6772,-55.1609,0
1030.2990,120.5149,76.8973,1
1003.5299,75.7993,-45.2647,1
982.3811,60.0468,13.3789,0
947.7482,38.6747,65.8227,0
995.9962,41.5824,-19.1792,0
752.5951,55.2747,-30.8696,1
1021.5254,36.1674,-28.6259,0
1164.5540,46.9786,43.7528,1
982.4264,87.8572,26.0902,1
995.9869,43.9415,75.8466,0
966.9791,37.2477,-77.5803,0
1036.5415,30.9653,-28.5850,0
1009.9131,53.6700,20.6433,0
855.0262,54.8530,30.8224,1
998.8699,53.5364,-40.4231,0
999.1305,45.1291,-22.2432,0
977.7803,87.6957,-56.6031,1
1015.3461,50.1884,15.4831,0
1155.0325,67.4184,76.4893,1
990.2607,59.7379,2.7875,0
982.2277,52.7288,71.6419,0
1000.7390,92.9490,-16.1132,1
967.2132,32.0556,49.6218,0
1009.3799,47.4601,-64.9631,0
1044.3643,50.0034,-56.2052,0
861.8540,60.6264,-74.5165,1
1022.0812,49.4724,-53.1997,0
1227.2935,45.3773,-50.2641,1
967.4963,59.5433,-39.5250,0
948.6124,41.6235,-73.6414,0
1041.5531,60.6709,18.8832,0
1010.3973,91.0120,51.4878,1
761.0935,55.3274,39.0354,1
954.2594,39.0720,37.4087,0
1019.4601,31.2037,63.5320,0
1040.0011,36.5502,16.4849,0
1223.2681,40.4204,-42.9329,1
968.5994,29.3338,8.8586,0
1007.6006,35.1821,4.3825,0
1036.0155,97.7412,-20.7892,1
1003.8364,29.6023,56.8573,0
949.8745,50.8897,-29.0184,0
984.8701,45.6125,19.4392,0
986.9966,100.1035,32.7511,1
985.5616,36.8725,-3.2982,0
967.3033,32.0022,53.4311,0
790.0434,52.6064,-56.7660,1
996.6078,119.2175,47.9107,1
1026.1967,128.4918,-24.4862,1
856.5091,63.7968,73.8864,1
1018.4957,41.7083,-2.9045,0
964.1620,47.7016,60.7509,0
1028.5131,54.4877,48.0343,0
1012.6714,51.6947,-45.0984,0
1040.9517,47.4177,53.8181,0
966.1634,31.9949,-61.2278,0
994.7805,74.5287,34.1244,1
979.0757,35.0588,10.8157,0
985.3274,114.3043,-48.3888,1
1008.6080,56.6516,56.9906,0
979.1975,44.4648,-48.7507,0
1017.7086,35.1554,-57.1030,0
970.4908,72.5049,49.7182,1
1017.9654,57.5774,-16.9306,0
1239.8971,51.0027,-60.0977,1
1016.5572,29.8677,3.3265,0
955.2291,56.3271,-10.8277,0
1152.9774,61.7165,62.7844,1
1223.3011,50.6176,-19.3766,1
1062.0438,35.5632,15.1716,0
1212.4152,45.5931,-52.7527,1
1018.8936,28.2279,60.0279,0
926.2571,61.3303,65.8851,0
962.9860,33.6413,16.3777,0
757.5037,55.8939,25.6704,1
938.9780,81.0192,33.9160,1
817.4769,40.9881,48.3311,1
806.2218,42.3757,-65.3745,1
957.0237,43.8332,41.2261,0
997.8387,40.9975,8.0297,0
987.7637,111.2678,39.2794,1
998.1979,42.5490,37.4313,0
1045.7181,45.0251,1.1452,0
980.4818,125.8442,17.5509,1
982.4292,53.0731,31.9798,0
989.5160,40.0266,-20.9159,0
986.1135,89.2202,53.0118,1
1133.1425,50.0178,14.8375,1
1059.7350,40.0022,-46.1771,0
958.0884,33.7199,70.8641,0
995.2649,56.0580,-20.2756,0
756.1378,57.9902,23.4841,1
1005.7021,53.9263,62.7877,0
989.9987,53.0465,-4.5233,0
995.2787,53.1041,41.2731,0
765.0393,56.3967,74.9978,1
1059.0396,52.0602,-5.4316,0
1015.0252,116.1880,19.9211,1
790.3394,50.8243,50.7758,1
1063.1766,61.3450,70.9223,0
1020.7992,120.3781,1.2519,1
1241.6118,60.0734,7.2037,1
965.9260,36.0446,-71.5496,0
969.0320,53.6596,-34.7051,0
1045.9532,120.1320,-30.7963,1
988.4671,61.1006,61.0993,0
852.2680,56.9487,-60.3452,1
991.2725,31.2257,-25.4767,0
815.8317,60.3704,-5.2188,1
998.5761,61.7351,-1.2652,0
1195.3834,52.7767,-79.2699,1
1020.8481,56.6430,21.5552,0
1059.5870,127.0546,67.8440,1
982.7582,38.9023,-38.1289,0
1026.4122,95.8386,0.2363,1
1002.8248,51.1066,18.3091,0
963.1158,31.9041,45.7548,0
1031.7991,46.6549,78.9154,0
990.9083,47.6112,-14.2962,0
1029.3630,56.5898,-6.9132,0
960.8186,54.6264,-14.8784,0
1002.0824,85.7748,48.6963,1
970.1784,56.9273,47.9251,0
955.1915,60.9375,-54.5312,0
959.3922,28.7455,-32.5419,0
982.0648,129.2899,-65.7481,1
1055.8226,53.0921,9.8607,0
994.4727,50.3526,4.4777,0
772.9094,47.9827,77.3621,1
1000.8643,103.1718,-13.1990,1
974.0328,98.3115,11.1855,1
988.5652,104.0858,-35.6118,1
833.0485,43.0319,79.5614,1
950.6785,47.6174,54.9385,0
1064.1201,32.2769,-33.8957,0
1008.3414,32.3211,-0.9456,0
936.6983,37.9614,53.2691,0
985.7485,40.0950,43.5525,0
818.8923,43.4144,43.9371,1
1000.1119,104.4977,54.1084,1
958.2369,31.9096,-15.1685,0
1052.0305,51.6765,37.1825,0
799.0179,48.0664,14.4267,1
1001.7007,39.4387,-79.6424,0
859.8683,65.1358,-9.1895,1
1038.9209,57.0523,-62.2664,0
1024.4147,93.7659,-61.4718,1
990.4417,30.6478,20.1014,0
979.3431,33.1669,18.9972,0
1013.3602,28.4127,61.0782,0
993.1270,30.8733,34.3660,0
982.9880,40.6395,69.0433,0
1037.8188,32.3094,-44.3030,0
1037.6581,55.5508,-37.1275,0
1038.2140,40.8842,63.3512,0
991.9894,53.6523,-71.4016,0
